id_legislatura,entidad,legislatura,inicio_legislatura,fin_legislatura,ejercicio_constitucional,inicio_ec,fin_ec,periodos_reportar,inicio_pr,fin_pr,observaciones,articulo,fuente,abr_ec,abr_pr,corte
310,Tabasco,LXIV,05/09/2021,04/09/2024,Primer año,05/09/2021,04/09/2022,Segundo periodo ordinario,01/02/2022,15/05/2022,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2026,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,1,2O,2
311,Tabasco,LXIV,05/09/2021,04/09/2024,Primer año,05/09/2021,04/09/2022,Segundo periodo de receso,16/05/2022,04/09/2022,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2027,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,1,2R,2
312,Tabasco,LXIV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Primer periodo ordinario,05/09/2022,15/12/2022,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2028,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,2,1O,1
313,Tabasco,LXIV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Primer periodo de receso,16/12/2022,31/01/2023,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2029,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,2,1R,1
314,Tabasco,LXIV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Segundo periodo ordinario,01/02/2023,15/05/2023,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2030,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,2,2O,2
315,Tabasco,LXIV,05/09/2021,04/09/2024,Segundo año,05/09/2022,04/09/2023,Segundo periodo de receso,16/05/2023,04/09/2023,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2031,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,2,2R,2
316,Tabasco,LXIV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Primer periodo ordinario,05/09/2023,15/12/2023,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2032,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,3,1O,1
317,Tabasco,LXIV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Primer periodo de receso,16/12/2023,31/01/2024,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2033,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,3,1R,1
318,Tabasco,LXIV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Segundo periodo ordinario,01/02/2024,15/05/2024,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2034,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,3,2O,2
319,Tabasco,LXIV,05/09/2021,04/09/2024,Tercer año,05/09/2023,04/09/2024,Segundo periodo de receso,16/05/2024,04/09/2024,Inició el 5 de septiembre de 2021 y concluirá el 4 de septiembre de 2035,Artículo 100.,https://congresotabasco.gob.mx/wp/wp-content/uploads/2021/09/Ley-Organica-del-Poder-Legislativo-del-Estado-de-Tabasco.pdf,3,2R,2
320,Tamaulipas,LXV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Primer periodo ordinario,01/10/2021,15/12/2021,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2024,Artículo 4.,47 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),1,1O,1
321,Tamaulipas,LXV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Primer periodo de receso,16/12/2021,14/01/2022,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2025,Artículo 4.,48 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),1,1R,1
322,Tamaulipas,LXV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Segundo periodo ordinario,15/01/2022,30/06/2022,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2026,Artículo 4.,49 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),1,2O,2
323,Tamaulipas,LXV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Segundo periodo de receso,01/07/2022,30/09/2022,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2027,Artículo 4.,50 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),1,2R,2
324,Tamaulipas,LXV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Primer periodo ordinario,01/10/2022,15/12/2022,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2028,Artículo 4.,51 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),2,1O,1
325,Tamaulipas,LXV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Primer periodo de receso,16/12/2022,14/01/2023,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2029,Artículo 4.,52 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),2,1R,1
326,Tamaulipas,LXV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Segundo periodo ordinario,15/01/2023,30/06/2023,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2030,Artículo 4.,53 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),2,2O,2
327,Tamaulipas,LXV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Segundo periodo de receso,01/07/2023,30/09/2023,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2031,Artículo 4.,54 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),2,2R,2
328,Tamaulipas,LXV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Primer periodo ordinario,01/10/2023,15/12/2023,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2032,Artículo 4.,55 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),3,1O,1
329,Tamaulipas,LXV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Primer periodo de receso,16/12/2023,14/01/2024,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2033,Artículo 4.,56 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),3,1R,1
330,Tamaulipas,LXV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Segundo periodo ordinario,15/01/2024,30/06/2024,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2034,Artículo 4.,57 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),3,2O,2
331,Tamaulipas,LXV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Segundo periodo de receso,01/07/2024,30/09/2024,Inició el 1 de octubre de 2021 y por ley concluirá el 30 de septiembre de 2035,Artículo 4.,58 Ley sobre Organiz Func Int Congreso del Edo Libre y Soberano Tam PO 1-12-21.pdf (congresotamaulipas.gob.mx),3,2R,2
332,Tlaxcala,LXIV,30/08/2021,20/08/2024,Primer año,30/08/2021,20/08/2022,Primer periodo ordinario,30/08/2021,15/12/2021,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2024,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),1,1O,1
333,Tlaxcala,LXIV,30/08/2021,20/08/2024,Primer año,30/08/2021,20/08/2022,Primer periodo de receso,16/12/2021,14/01/2022,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2025,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),1,1R,1
334,Tlaxcala,LXIV,30/08/2021,20/08/2024,Primer año,30/08/2021,20/08/2022,Segundo periodo ordinario,15/01/2022,30/05/2022,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2026,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),1,2O,2
335,Tlaxcala,LXIV,30/08/2021,20/08/2024,Primer año,30/08/2021,20/08/2022,Segundo periodo de receso,01/06/2022,29/08/2022,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2027,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),1,2R,2
336,Tlaxcala,LXIV,30/08/2021,20/08/2024,Segundo año,30/08/2022,20/08/2023,Primer periodo ordinario,30/08/2022,15/12/2022,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2028,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),2,1O,1
337,Tlaxcala,LXIV,30/08/2021,20/08/2024,Segundo año,30/08/2022,20/08/2023,Primer periodo de receso,16/12/2022,14/01/2023,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2029,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),2,1R,1
338,Tlaxcala,LXIV,30/08/2021,20/08/2024,Segundo año,30/08/2022,20/08/2023,Segundo periodo ordinario,15/01/2023,30/05/2023,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2030,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),2,2O,2
339,Tlaxcala,LXIV,30/08/2021,20/08/2024,Segundo año,30/08/2022,20/08/2023,Segundo periodo de receso,01/06/2023,29/08/2023,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2031,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),2,2R,2
340,Tlaxcala,LXIV,30/08/2021,20/08/2024,Tercer año,30/08/2023,20/08/2024,Primer periodo ordinario,30/08/2023,15/12/2023,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2032,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),3,1O,1
341,Tlaxcala,LXIV,30/08/2021,20/08/2024,Tercer año,30/08/2023,20/08/2024,Primer periodo de receso,16/12/2023,14/01/2024,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2033,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),3,1R,1
342,Tlaxcala,LXIV,30/08/2021,20/08/2024,Tercer año,30/08/2023,20/08/2024,Segundo periodo ordinario,15/01/2024,30/05/2024,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2034,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),3,2O,2
343,Tlaxcala,LXIV,30/08/2021,20/08/2024,Tercer año,30/08/2023,20/08/2024,Segundo periodo de receso,01/06/2024,29/08/2024,Inició el 30 de agosto de 2021 y por ley concluirá el 30 de agosto de 2035,Artículo 4.,93_Ley_organica_de.pdf (congresodetlaxcala.gob.mx),3,2R,2
344,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Primer año,05/11/2021,04/11/2022,Primer periodo ordinario,05/11/2021,31/01/2022,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2024,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,1,1O,1
345,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Primer año,05/11/2021,04/11/2022,Primer periodo de receso,01/02/2022,01/05/2022,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2025,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,1,1R,1
346,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Primer año,05/11/2021,04/11/2022,Segundo periodo ordinario,02/05/2022,31/07/2022,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2026,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,1,2O,2
347,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Primer año,05/11/2021,04/11/2022,Segundo periodo de receso,01/08/2022,04/11/2022,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2027,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,1,2R,2
348,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Segundo año,05/11/2022,04/11/2023,Primer periodo ordinario,05/11/2022,31/01/2023,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2028,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,2,1O,1
349,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Segundo año,05/11/2022,04/11/2023,Primer periodo de receso,01/02/2023,01/05/2023,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2029,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,2,1R,1
350,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Segundo año,05/11/2022,04/11/2023,Segundo periodo ordinario,02/05/2023,31/07/2023,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2030,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,2,2O,2
351,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Segundo año,05/11/2022,04/11/2023,Segundo periodo de receso,01/08/2023,04/11/2023,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2031,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,2,2R,2
352,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Tercer año,05/11/2023,04/11/2024,Primer periodo ordinario,05/11/2023,31/01/2024,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2032,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,3,1O,1
353,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Tercer año,05/11/2023,04/11/2024,Primer periodo de receso,01/02/2024,01/05/2024,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2033,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,3,1R,1
354,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Tercer año,05/11/2023,04/11/2024,Segundo periodo ordinario,02/05/2024,31/07/2024,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2034,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,3,2O,2
355,Veracruz de Ignacio de la Llave,LXVI,05/11/2021,04/11/2024,Tercer año,05/11/2023,04/11/2024,Segundo periodo de receso,01/08/2024,04/11/2024,Inició el 5 de noviembre de 2021 y concluirá su período el 4 de noviembre de 2035,Artículo 5.,https://www.legisver.gob.mx/leyes/LeyesPDF/LOPLEGISLATIVO30032023.pdf,3,2R,2
356,Yucatán,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo ordinario,01/09/2021,15/12/2021,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2024,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,1,1O,1
357,Yucatán,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo de receso,16/12/2021,31/01/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2025,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,1,1R,1
358,Yucatán,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo ordinario,01/02/2022,31/05/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2026,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,1,2O,2
359,Yucatán,LXIII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo de receso,01/06/2022,31/08/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2027,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,1,2R,2
360,Yucatán,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo ordinario,01/09/2022,15/12/2022,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2028,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,2,1O,1
361,Yucatán,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo de receso,16/12/2022,31/01/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2029,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,2,1R,1
362,Yucatán,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo ordinario,01/02/2023,31/05/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2030,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,2,2O,2
363,Yucatán,LXIII,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo de receso,01/06/2023,31/08/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2031,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,2,2R,2
364,Yucatán,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo ordinario,01/09/2023,15/12/2023,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2032,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,3,1O,1
365,Yucatán,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo de receso,16/12/2023,31/01/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2033,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,3,1R,1
366,Yucatán,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo ordinario,01/02/2024,31/05/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2034,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,3,2O,2
367,Yucatán,LXIII,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo de receso,01/06/2024,31/08/2024,Inició el 1 de septiembre de 2021 y concluirá el 31 de agosto de 2035,Artículo 27.,https://www.congresoyucatan.gob.mx/storage/documentos/constitucion.pdf,3,2R,2
368,Zacatecas,LXIV,07/09/2021,06/09/2024,Primer año,07/09/2021,06/09/2022,Primer periodo ordinario,08/09/2021,15/12/2021,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2024,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),1,1O,1
369,Zacatecas,LXIV,07/09/2021,06/09/2024,Primer año,07/09/2021,06/09/2022,Primer periodo de receso,16/12/2021,28/02/2022,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2025,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),1,1R,1
370,Zacatecas,LXIV,07/09/2021,06/09/2024,Primer año,07/09/2021,06/09/2022,Segundo periodo ordinario,01/03/2022,30/06/2022,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2026,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),1,2O,2
371,Zacatecas,LXIV,07/09/2021,06/09/2024,Primer año,07/09/2021,06/09/2022,Segundo periodo de receso,01/07/2022,06/09/2022,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2027,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),1,2R,2
372,Zacatecas,LXIV,07/09/2021,06/09/2024,Segundo año,07/09/2022,06/09/2023,Primer periodo ordinario,08/09/2022,15/12/2022,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2028,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),2,1O,1
373,Zacatecas,LXIV,07/09/2021,06/09/2024,Segundo año,07/09/2022,06/09/2023,Primer periodo de receso,16/12/2022,28/02/2023,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2029,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),2,1R,1
374,Zacatecas,LXIV,07/09/2021,06/09/2024,Segundo año,07/09/2022,06/09/2023,Segundo periodo ordinario,01/03/2023,30/06/2023,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2030,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),2,2O,2
375,Zacatecas,LXIV,07/09/2021,06/09/2024,Segundo año,07/09/2022,06/09/2023,Segundo periodo de receso,01/07/2023,06/09/2023,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2031,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),2,2R,2
376,Zacatecas,LXIV,07/09/2021,06/09/2024,Tercer año,07/09/2023,06/09/2024,Primer periodo ordinario,08/09/2023,15/12/2023,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2032,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),3,1O,1
377,Zacatecas,LXIV,07/09/2021,06/09/2024,Tercer año,07/09/2023,06/09/2024,Primer periodo de receso,16/12/2023,28/02/2024,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2033,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),3,1R,1
378,Zacatecas,LXIV,07/09/2021,06/09/2024,Tercer año,07/09/2023,06/09/2024,Segundo periodo ordinario,01/03/2024,30/06/2024,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2034,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),3,2O,2
379,Zacatecas,LXIV,07/09/2021,06/09/2024,Tercer año,07/09/2023,06/09/2024,Segundo periodo de receso,01/07/2024,06/09/2024,Inició el 7 de septiembre de 2021 y concluirá el 6 de septiembre de 2035,ARTÍCULO 57. ,ley&cual=333&tipo=pdf (congresozac.gob.mx),3,2R,2
